text	sentiment
Sevilla-Almería para mantener encuentro con mayores. Posteriormente, reunión comerciantes,pymes,autónomos y empresarios turísticos en Vera.	NEU
"@EGPanda: @David_Busta slds desde Chile"ABRAZOOOOO!	P
. @esperanzaona : " en Andalucia hay 444.805 asuntos judiciales pendientes y en Malaga 95.716 " elcambioandaluz	N
Increíble audiencia para la gala de los Goya y un sobresaliente para su "pedazo" de presentadora mrs Eva H! Bravo!hayquelidiaresetoro	P
@AHernandoVera Muy buen artículo, sí señor	P
Aún no sé si @agallego_PP se ha largado sin más o me ha bloqueado. ¿Alguien puede verlo?	N
Me parece estupendo el premio recibido por el documental sobre la persecución del juez Garzón. Enhorabuena!	P
cuando los recortes se hacen al peso. "@el_pais: Los campus de excelencia, en vía muerta http://t.co/q5kO0Zvl Wert paraliza los créditos	N
Asunto arreglado con @SSantiagosegura !!!!!	P
Todo preparado para empezar mañana las previas de Grease en Madrid, en Gran Vía en el teatro Arteria Coliseum!!!! http://t.co/3Uiw4JoS	P
;-)) RT @minipunk: @mariviromero @esperanzaona 5 mujeres y 4 hombres, me gusta ;)	P
El PP sale más fuerte, unido y cohesionado para hacer frente a la salida de la crisis tras el 17congresoPP http://t.co/vLZJIlof	P
Reuniónes para elcambioandaluz ;-)) (@ Partido Popular de Málaga) http://t.co/LXnS3Vhm	P
Gracias por todo! Me lo he pasado genial en @OtraMovida !!!;-)	P
Manda tus vídeos de brutalidad policial a la delegada del Gobierno en Valencia:  @psanchezdeleon  IESLluisVives	N
Imágenes y testimonios muestran la extrema dureza de las cargas policiales contra estudiantes en Valencia. http://t.co/p0PXwzCs	N
Las fotos de las cargas policiales en Valencia son tremendas http://t.co/qExzeFT6	N
Lo inhabilitan pero sigue siendo moralmente un gran juez. Mañana tendrán que rehabilitarlo.	N
Lectura para followers que se dedican a la política: http://t.co/tOfu4LvL	NEU
En andalucia lo que mas se ha dictaminado en dependencia es " cuidados en el entorno familiar" y esto hace imposible el respiro familiar ..	NEU
Tremenda la narración de la periodista de Radio Nacional en Valencia, contando cómo la han golpeado http://t.co/gxbzYn2E	N
La respuesta policial de Valencia obedece a la agresividad de los manifestantes, dice el responsable de la policía de la Com Valenciana	N
Glups!!!! RT @ElTopoErudito: El miedo es la nostalgia de lo que aún se tiene.	NEU
El nuevo Presidente Alemán. : no soy superman. http://t.co/8rzgIvMt	NEU
Me cuentan que en el Canal 24 horas darán parte de la rueda de prensa de la delegada del Gobierno  en Valencia (en diferido) en un rato.	NEU
Incidentes en Valencia. La Policía debe mantener el orden, pero también medir el uso de la fuerza. Vienen tiempos de tensión en las calles.	N
RT @PPHortaleza @mdcospedal: "Hay que poner un dique de contención a la sangría del paro" http://t.co/GHDa1eHS	N
Resulta inquietante y siniestro este ambiente de crispación contínua. queestápasando	N
Un ministro me ha dicho hoy que en el Congreso del PP en Sevilla "Rajoy ha nombrado ministra del PP a Cospedal"	NEU
La solución griega no me convence. 130.000 millones para devolver deuda. Eso, por sí sólo, no mejorará la situación.	N
"@PabloLopezMusic: @David_Busta venga va, tu a los 333.333 y yo a los 3333...David!!!"VAMOOOOOS!!!	NEU
OS DESEO FELICIDAD! buenas noches, buenas noches y buenas noches! MiNumeroEsEl3 !	P
Por eso no queria dejarla abandonada en el desierto de las canciones muertas. RT @RoberttoRuben: @AlejandroSanz ... http://t.co/aNKndtev	P
@AlexdelaIglesia @juandiegobotto mucho insomne veo por estos lares...	NEU
Los ministros de economía de la zona euro han aprobado el 2º rescate para evitar que Grecia quiebre. Se destinarán 130000 millones euros	NEU
Días para que en la cabeza suene esta música... Oh! Esta música.  http://t.co/YgCSWBJE	P
Periódicos locales que siempre buscan la manera de vengarse de quien señala su mediocridad. Esos periódicos locales...	N
Bienvenido el acuerdo con Grecia. Por fin!!	P
RT @esNoticia: Libertad Digital &gt; La Guardia Civil detiene en Andoáin a dos etarras http://t.co/RTXUIbJw	N
Abogado Urdangarín: "Si ha cometido errores, como todo ciudadano, yo los califico de errores administrativos (...) "	N
Hoy estaré en la presentación de @sumaconspicua, una nuevo sello literario con el que edito mi primera novela.  http://t.co/1CVVJHWh	P
( leer con tono de peli de miedo)Ya estooooooy aquiiiiiiiiii ! Por fin la promo de mi nuevo programa @A3NumeroUno http://t.co/WOTV9IUo"	P
La CEOE es insaciable. Considera insuficiente el estado de excepción laboral y va a por la prestación del desempleo y el derecho de huelga.	N
Ayer en @otramovida, m partí d la risa con @David_Busta ,el momento n q s sube al coche s genuino! FELICIDADES @Flofdez http://t.co/OsrV42im	P
Gobierno, Psoe, Ciu y Pnv pactan un texto conjunto ante la petición de UPyD que pide ilegalización de Bildu y Amaiur en el Congreso	N
Gallardón : la policía ha actuado  obligada x violencia provocada.Desde  q es Ministro se ha quitado careta ideológica http://t.co/2yQJpSFY	N
Gallardón, sobre Valencia: violar la ley debe tener igual reproche para menores - http://t.co/OrVPSEdJ (EP)	N
RT @CesarxG1: Si tuvieras q buscar un paraiso terrenal a QROO has de viajar XQ ES EL 1 @paurubio (cont) http://t.co/zHk9BW40	NEU
¿Por qué hoy sí hablan de "excesos" en Valencia y ayer era una carga "proporcionada"?primaveraestudiantil	N
Ministro de Interior asegura que los detenidos esta noche forman parte de un comando legal de eta. "el estado no está en tregua"	N
Acusaban al PP de crispar y ahora escriben cosas así... flipo. Para sobrevivir hacen falta estos excesos? http://t.co/xJzHH0LH	N
La policía llama enemigos a los estudiantes, la CEOE lo insinúa de los trabajadores y el Gobierno de los sindicatos.  ¿Antisistemas?	N
. @esperanzaona lleva ella personalmente su presencia en las redes sociales : directa, cercana y espontánea http://t.co/KRlhrYD9	P
;-)) RT @isajoma14: En la presentc de la nueva web de @esperanzaona http://t.co/KRlhrYD9, @mariviromero y @anagposadas	P
"@petita31: a veces tienes la gracia en el culo colegaaa" Así se me está poniendo de durito.	N
Rosa10 denuncia el intento del PP y el PSOE de aislar a UPyD y no a Amaiur http://t.co/33CdaIMm	N
Acabamos de presentar una nueva herramienta de coordinación entre los distritos y Lipasam para que sevillahoy esté más limpia	P
Apuesta del @ppandaluz por la justicia @antoniosanz http://t.co/8TwBOSSx elcambioandaluz	P
Racista me llaman... En fin.Insisto que me gusta ser consciente de lo q es nacer aquí incluso cd estoy mala comparado con un país olvidado.	NEU
Queda prohibido defender en twitter el respeto a la ley. De hacerlo serás atacado e insultado YDicenDefenderDerechos	N
Hoy en mi blog: ¿Cuál es nuestro camino? hagamos_nuestro_propio_camino http://t.co/gLISolyr	NEU
En definitiva, un paso más para la creación de empleo en sevillahoy, una prioridad para este gobierno.	P
Comunidado SUP protestas Valencia http://t.co/J9ywoeEK Sobre las palabras del Ministro dicen "políticamente cobarde y moralmente miserable"	N
En @SextaNoticias estamos buscando a este estudiante agredido por un Policía en Valencia http://t.co/wJnwBuNO Ayuda	N
importante.. http://t.co/aI432yAg	NEU
Ha llegado el momento ;-)) queganas ;-)) chatidieta @mariarojo82 ;-)) http://t.co/SaKfTRHT	P
Rajoy sobre la carta: "He firmado porque me parecía que era una buena carta... No hay ningún frente de nadie contra nadie" Visto en @24h_tve	P
Los diputados de ERC y algunos de la Izquierda Plural exhiben pancartas de DIMISIONES en el pleno del Congreso de los Diputados.	N
Policía anditisturbios, defendiéndose de un peligroso antisistema que le quería golpear con sus gafas. Dentro vídeo http://t.co/aodWxkbx	N
Y las ballenas son reales ¡¡. http://t.co/HPWHq4bQ	NEU
Hoy m acompañan en @DHAM_13tv @GOTZONEMORA @Alejandro_vara Marina Castaño, Luis Peiro, @noeliamtnez y Alfonso Serrano 00.01h! @13television	NEU
El comité de empresa denuncia la manipulación de Canal 9 sobre las protestas de los estudiantes http://t.co/T0u0QPdS vía @Kuauer	N
Un consenso cosmopolita frente a los fallos de derechos y libertades de la tecnología, la política y la globalización http://t.co/QniY7CHh	NEU
@iescolar es indignante! Los chavales han dado hoy, sin policía represiva, una lección de urbanidad. Para cuándo las destituciones?	N
hay q pedir yogures gratis! "@jorgevalin: Salvar a los griegos cuesta a cada español 360€ http://t.co/KM1lHlQf LET"	P
El PSOE sigue con sus líos. Griñán se planta. @TelediarioInter 20:30	N
RT @peopleenespanol: Hijo de Paulina Rubio @PauRubio asiste al primer concierto de su mami http://t.co/SsQe34AC @betoborge	P
Encuesta cachonda en la web dl PSOE-A: Ves justo q subamos los impuestos a quienes +tienen para mantener la calidad d educación y sanidad?	NEU
En el avión camino de Tenerife junto a @PastoraSoler @Chelu_Sanchez e @Igorbustamante :-) hasta luego!!!	P
Ojala pueda ir pronto besos Rosarinos. RT @JuliDecastello: @AlejandroSanz Besos enormes desde Rosario Argentina! ... http://t.co/VysPgSkt	P
Miss u guys back. Viva Argentina. . ;) RT @vemariaramona: @AlejandroSanz , cuando venis a Argentina? We miss u!!!	P
Buena frase que llega una semana tarde Fdez-Díaz:  "Estamos para controlar los excesos no para excedernos en el control" vía @sanchez_sonia	P
a ver esta peli de nuevo  (watching El Pianista) http://t.co/q0oqr870	NEU
Nosotros también somos el enemigo y no pensamos irnos a Laponia. Nos quedamos aquí a defender nuestros derechos.	NEU
Muakkkkk RT @begochacon: @mariviromero el beso mas grande para ti por ser la tweetera mayor!!!!	P
Mil gracias ;-)) RT @PPOjen: @mariviromero Gracias a ti, las redes sociales no serían lo mismo ;)	P
Cenando con @josecorbacho @ChristianG_7 @MercheOficial  y @manuelbueno85 con esta compañia se cena bien agusto...me falta @jessica_bueno90	P
Busca. ;) RT @DaMa_MoCa: @AlejandroSanz que es lo que no se ve??	P
A grabar...	NEU
Campeón: Dorribo mantiene q pago al exministro José Blanco,a cambio d favores en ministerios,hoy le toca declarar al primo político d Blanco	N
Embajada EEUU en Kabul bloqueada y viajes suspendidos ante la violencia desatada x quema de Coranes.Manifestantes gritaron"muerte a América"	N
Hoy interpelamos al gobierno sobre los desahucios inhumanos y la dación en pago.	N
RT @otiarmi: Día para intentar la igualdad salarial de hombres y  mujeres. stop discriminación salarial	P
Hoy en Torremolinos @eliasbendodo @javierarenas_pp @jmsoria presentan el LibroBlancodeTurismo para Andalucia	NEU
Amaiur a punto de preguntar por primera vez a Rajoy. En un minuto, en directo @La_SER	NEU
Rajoy a Rubalcaba "tenemos una legislación laboral de hace 30 años y los tiempos han cambiado..la Reforma es buena, justa y necesaria"	P
Ya tenemos nueva cortina d humo dl gobierno Mas:Eurovegas,el nuevo bienvenido Mr Marshall.Mientras,sigue creciendo el paro y fuga d empresas	N
Ahora Dña. Soraya ,portavoz del PSOE resalta lo obvio: Que el gobierno no presentará los presupuestos hasta después de las elecciones.	NEU
Venga!!! CAfé para todos.RT @Rumbian1: @Buenafuente buenos dias. Un cafe? Esta recien hecho	P
Wert sale a frase magistral por día. O por hora. Arranca sin ver problema en que se emigren los investigadores http://t.co/Stmjhskz (sigue)	N
La reunión con la @CoordiONGD ha sido muy fructífera. Gracias. Los retos de la cooperación estos años requiere la unidad de los actores.	P
Imprescindible http://t.co/xrNQTHxC vía @guardian	P
Puño de hierro de los decretazos  con los ciudadanos y el guante de seda del código de buenas prácticas para los bancos: Dice Coscubiela.	N
LibroBlancodeTurismo @javierarenas_pp " que gran noticia es que el gobierno vaya a abrir una linea ICO especial para ayuntamientos y CCAA"	P
Con déficits propios, Alemania urge a otros a hacer reformas, xo no se aplica el cuento. "Una pena", dice el Economist http://t.co/ottwIBDR"	P
LibroBlancodeTurismo @javierarenas_pp " estoy preocupado con la situación pero tengo esperanza "	P
Lo que os adelanté en exclusiva tuitera. Fernando Martín pierde la batalla legal con Jove por la compra de Fadesa http://t.co/y2jl9vFV	N
RT @MPedro_90: @Albert_Rivera por supuesto todas!Ya quisiera yo que CLM fuera la que mas aportase al estado, eso sería una magnifica señal	P
N la pelu: D los creadores d: tiene l pelo lejioso aburrido e irreverente! Llega con fuerza:Vazquez a ver como l quito las mechas berenjena	P
ja, ja!!!! @IsmaJuarez: @Buenafuente das el perfil para el anuncio de Kalise!!! @Rumbian1"	P
. @javierarenas_pp  llama a la regeneración en Andalucía frente a la corrupción y al sectarismo  http://t.co/bcVOX4sK elcambioandaluz	P
Correcto @alexielpr: @Buenafuente cualquier cosa con tal de no pagar un taxi..."	P
Me gustan unas nueces quemadas que dan. Y el atún picante. Y el cangrejo blando. enmibarrio http://t.co/FHuoST62	P
En serio?"@VictorNovel:un saludo de un ex concursante del Juego d Euromillon q recuerda lo amable q eras. Hasta consegui novia x el concurso	P
Qué cansinismo ( gracias @JoseMotatv ) con las idas y venidas en @rtve Tanto y tanto se dice que quizá alguno por casualidad se acerque. Uff	N
."@Fredense: @PilarGGranja Muy bueno el telediario de hoy. Enhorabuena a todo el equipo."	P
Ahora estoy saliendo para jugar con @MCFC. Ojalá q cuando termine el partido lleguen noticias de q están mejor. Y q no haya fallecidos	NEU
libroblancodeturismo @jmsoria " en España de cada 100 euros que se producen, 10 proceden del turismo"	NEU
El penúltimo disparate del ministro Wert. Ofendiendo al 15-M: "ignorancia", "simpleza"... http://t.co/wsQ1gD5W	N
EL PAÍS estrena portada. Nueva home. Aquí estamos.http://t.co/62i9JviF	NEU
En el blog: Todos juntos contra el paro http://t.co/2bOua0zm	P
Obama se arrancfa a cantar. No es el único. Os lo mostramos en el @TelediarioInter 20:30	P
Ah! Hoy con @JesusCintora @GOTZONEMORA Begoña Aranguren, @Perez_go en @TDtarde	NEU
EL PAÍS estrena página web tras meses de transformaciones, también en la redacción. Puedes verla aquí http://t.co/Gj10eLcc	NEU
Este video explica en detalle cómo moverse por la nueva web de EL PAÍS y explotar a fondo sus funcionalidades http://t.co/Ow7jownh	NEU
El PP cambiará la Ley de Costas para legalizar las casas anteriores a 1988 http://t.co/OdaaJoHD	NEU
Bruselas será ligeramente flexible con los objetivos de déficit de España de 2012 http://t.co/rKGqVGLj	NEU
Sí. También hablamos con él RT "@didccss: ¿y el pelirrojo q pasa x ahí, es el mismo q el de las portadas de periódicos?"	NEU
Mi artículo en ESD: "El dudoso ascenso de Sánchez de León le estalla al ministro del Interior" http://t.co/T2fTh5qg vía @Semanaldigital	N
Lamento mi ausencia hoy, pero ha merecido la pena. Preparar la presentación de la conferencia de Bill Gates en Madrid ha devorado mi tiempo	P
Insólito! El ministro de Exteriores, Margallo, hombre de "extremo centro", felicitado por su tono moderado por toda la oposición	P
Abrazos RT @ASanzQuotes: Pide a las estaciones de radio de tu pais que apoyen a PositiveGeneration de ... http://t.co/dd3feBPR	P
¡¡Gracias a todos los que seguisteis anoche @75Minutos !!	P
Camps ha vuelto hoy a Les Corts Valencianes tras siete meses sin hacerlo. ¿Le aplicarán lo de la reforma laboral sobre absentismo?	P
Me cuentan que Intereconomía ha abierto su telediario con uno de mis tuits. Supongo que con mi blog les daría para un documental de una hora	NEU
El tuit en cuestión es éste. Como ven, hice algo terrible: informar sobre las horas de las manifestaciones convocadas http://t.co/6Dg4cj5N	NEU
Impresionante @Carlos_Latre y su "Yes, We Spain Is  Different"! No os lo perdáis!!! Casi dos horas sin parar de reír! Enorme!!	P
@sanchez_sonia menos mal que has especificado!!!! ;-)	P
A ver si se me pega algo http://t.co/q9f7aJ0d	P
Nuevamente me lo he pasado genial en @El_Hormiguero Gracias por todo, por vuestra atención y por cuidarme tanto!! Un beso a todo el equipo!!	P
Too much, too soon "@Sara_MonteroM: Por cierto, @pedroj_ con mi edad estaba dando clase en EE UU como profesor de Literatura Española.	NEU
