text	sentiment
username username Pero sois idotas todos o que os pasa? username username username	NEU
username estrena en 2018 vuelos a San Francisco y Managua  url Iberia NuevosDestinos  url	P
Con username	P
username son una vergüenza	N
username gracias todo solucionado	P
RT RobertoHermida: UltimaLlamada_ Iberia Y los tiran y todo  url	N
username SHARE/RT IBERIA COBRAN INSTANTANEAMENTE LAS VENTAS PERO CUANDO TIENEN QUE DEVOLVER DINERO MAL COBRADO TARDA...  url	N
username me gustaría saber cuando voy a poder recuperar mi maleta. Gracias.	N
username username habiendo 6 cintas en la sala 11 de Barajas	N
username siempre puedes pagar 100 euros más y viajar en Iberia xD	NEU
username Gran Canaria’s TravelThursday	NEU
username username Buenas	N
username Ya veras qué risas cuando cojas el ryanair a Roma y te pidan el Dni	NEU
Descubre Shanghai	NEU
username Hola! Estoy intentando acceder a vuestra web con el ordenador	NEU
username Una alegría tremenda. Siento una gran emoción y un escalofrío me recorre el cuerpo. Tranquilos	NEU
Vuela a Madrid desde Caracas com IBERIA ida y vuelta tarifa desde  30.000 .000 Bs F contacto Lic. Dennis Martínez 0...  url	NEU
username hola	N
username username username RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODA...  url	N
username username username we need you now more than ever. Instead of protesting why not better your serv...  url	N
Sin dudarlo	P
Ryanair cobra una pasta por corregir erratas en los billetes de avión. No hay derecho. ¡Con lo poco que cobramos lo...  url	N
Q embusteros ... Iberia te luces cada vez más  url	N
Gracias a Ryanair por hacer que este día sea aún más largo 👍	N
username username Si pudierais estudiar cómo mejorar la integración	N
username algo que decir al respecto? Todavía espero que me respondan... Puedo devolver mis billetes por motivo de la...  url	N
Llego del vuelo de Iberia de Almería a Madrid. Voy a hacer el check in para Bs As por Iberia. Le entrego documentac...  url	N
username Muchas gracias	P
Las víctimas reclaman en la Audiencia Nacional desclasificar los papeles del accidente de Spanair...  url	NEU
Esta es la nuestra username  url	NEU
Ryanair reconocerá a los sindicatos de pilotos para evitar un colapso de sus operaciones en Navidad...  url	P
username username Si 	P
Iberia Express celebra su quinto aniversario con una oferta de 5.000 plazas a 5 euros  url	NEU
Hoy firmamos la renovación del convenio de la username con username	NEU
Estos son los requisitos básicos exigidos por la aerolínea Iberia para su tripulación de cabina:  url	NEU
Así fue el accidente del vuelo 5022 de Spanair	N
username username Ni en pedo usaría AR para viajar y después comerme un paro que me cague la vida? Mejor vuelo con Iberia	N
username username Un invitado de lujo!Excelente entrevista con gran señor.Saludos  desde Saltillo Karla Iberia😊	N
Só vendo... Ryanair agrees to recognise pilot unions  url via username	N
Y aterrizó Iberia. 🔥🚒🚑✈	P
Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros  url via username	P
Lufthansa arrebata a Ryanair el liderazgo en pasajeros en Europa  url informa yovannablanco  url	N
username username username username Creo q igual ryanair por ahorrarse dinero en un piloto te dejaría pilotar 😂😂	N
username username ¡200 euros ida y vuelta	P
Los pilotos de Ryanair desconvocan la huelga en Navidad tras el giro negociador de la ‘low cost’  url vía username	P
Así fue el accidente del vuelo 5022 de Spanair	NEU
username mi maleta se ha perdido en Madrid camino de Santiago y no tengo ninguna información y no me dais ninguna información	N
Lafayette	NEU
Me gustó un video de username  url Karla Iberia Sánchez 3.6 Reportaje - Familia Mexicana en China	P
username username   Before flying BA/IBERIA ... RT/SHARE: POR FAVOR: PASAJEROS QUE IBERIA LES DEMOR...  url	N
Marca de bajo costo de Iberia tiene en la mira a Colombia  url	NEU
Debute la nueva Premium economy de Iberia ya que costaba igual que turista. Asientos cómodos	P
username tengo mi equipaje perdido desde hace 27 dias y sigo sin noticias	N
username Adonde? Quién se lo dio? IBERIA	NEU
Adoro los buenos deseos de Ryanair. Siempre otra!!! Despegamos 🛫  url	P
username HolaArgentina  seré el ganador username  me tengo una fe bárbara!!	P
username jajajajaja ojala	N
username No consigo cambiar el menú de mi reserva	N
username Alicante TravelThursday	N
Samsung e Iberia sorprenden a los viajeros de un vuelo de Madrid a La Coruña con un «regalazo»  url vía username	P
Con username	N
username correcto username	P
username Fuerteventura 😍 TravelThursday	N
Nosotros a la vuelta de Franfu	NEU
username A partir de las primeras 24 horas?! Desde luego	N
username Nos vamos a Santander(SDR) con esta bestia el Airbus A330-200.  url	NEU
17 euros Valencia-Budapest username  url vía username	NEU
El director de RRHH de LG Iberia afirma que cuidar el bienestar de los empleados es una inversión vía username...  url	N
Marketing Publicidad MrketingDigital redaccion“Nos hemos basado en la emotividad de su contenido”	NEU
username username username Pues a mí username no me coge el teléfono	N
Ryanair al fin contesta reclamación por cancelación 18h antes de volar y deniega compensar alegando huelga de controladores franceses.	N
También pasa en Europa.  url	N
username username username Os esperamos allí 😉😊	NEU
Por favor Ryanair que si me quedo en esta casa me va a dar un telele déjame irme antes.	N
username username manga de gallegos	N
Acabo de descubrir que el piloto crack de Iberia que me llevó de Madrid a Venecia el 1 de mayo del año pasado se l...  url	P
username username username username El business de Iberia Express no puede ser más Hacend...  url	N
username username gracias	NEU
username ¿De cuánto tiempo es el retraso del vuelo IB0519 que debía salir a las 9:20h? Transparencia y claridad por favor cc username	N
username Contar historias en un Iberia	NEU
username username de españa no? Es la causa?	NEU
Ryanair se enfrenta mañana en Alemania a la primera huega de pilotos de su hist...  url via username	N
username lo vuelve a hacer. Tener q retirar las maletas y volver facturar aunq tengas varios vuelos con ellos. Pierd...  url	N
username username username Unos ponen villancicos	N
Cuando facturas con tiempo pero username juega con tus pertenencias. No tengo nada que usar y ustedes no dan la cara.  url	N
Gracias por la concurso HolaEuropa username 🛫	P
username username username username username username username username username...  url	P
Ryanair como siempre a la vanguardia.  url	NEU
Palermo	NEU
Me voy de viaje con username gracias a HolaEuropa!!!  url	P
Ya en España!!! Pero he perdido el avión a Mallorca y me toca esperar 3 horas al próximo. Sin embargo	P
username Y me quieren cobrar tres o cuatro veces el valor del ticket. Eso lo tienen que avisar cuando compras. Yo lo...  url	N
username A ver	N
Hoy tuve mi octavo y último vuelo con Ryanair 	N
username Estimados. La línea no me dio oportunidad de irme del Estado de la Florida con antelación al Huracán Irma....  url	N
FOTO AEROPUERTO EZEIZA ARGENTINA FOTO AVION AIRBUS A 320 DE IBERIA VUELO A MADRID ESPANA  url	NEU
username pésima atención del call center	N
Futsal Maxorata vs Higuerita Iberia Toscal B	NEU
Curioso...la polémica de los pilotos ha servido para que vuelva la política de precios con la que eliminaron a la c...  url	N
username username username username username username username username username...  url	N
username username Y os lo creéis? Es patético! username username	N
Ryanair está regalando 2 billetes gratis a todo el mundo después de la cancelación de más de 2000 vuelos.  url	P
Ryanair contraataca a Iberia Express y ofrece 100.000 asientos baratos después de la promoción de vuelos a 5€...  url	P
Volviendo a casa después de un fin de semana perfecto 💙✈️	P
Cristo de Fátima europa europe iberia iberico portugal portuguese portugues gorpman...  url	NEU
ryanair ha sacado vuelos a 5 euros	P
Línea Directa	NEU
username username username Visto lo visto ... Podemos ir asumiendo cancelación de línea.	N
username Una de las mejores aerolineas del mundo! 90🎉	P
Con username	P
Así fue el accidente del vuelo 5022 de Spanair	N
¡Que exageración! Lo más arriesgado de Ryanair es intentar embarcar sin haber comprobado el tamaño de la maleta 😜  url	NEU
username username Cancelasteis mis vuelos y llevo mas de 4 meses para recibir mi dinero. En Ryanair no me muestran el...  url	N
username RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM...  url	N
😂😂😂 qué paveros los de username! siempreMejorando dicen	N
Los pilotos de Ryanair desconvocan la huelga tras ver reconocidos sus sindicatos by El País via Últimas noticias...  url	P
Para volver de Marruecos regresaré en una alfombra voladora. Todo mejor que username	N
username Si Ryanair cobra por esto y al final el total vale lo mismo q Iberia	NEU
Con username	NEU
IAG	NEU
Ryanair y su nuevo juego de las sillas es agotador.	N
username username La.mejor compañia Iberia servicio y experiencias	P
username entre lo estrechos que habéis dejado los sitios y los azafatos que no te dejan poner el abrigo en el compar...  url	N
Tres niños pequeños gritando y llorando no van a poder conmigo. Enjoyingtheflight sunset &amp; gintonic courtesy of...  url	P
En la T4 de Madrid ya hay más cola en el Fast Track que en la seguridad normal. De 4 filas solo abiertas 2 username	N
Ryanair es la peor aerolinea de Europa	N
username De a poco username van entregando nuestras rutas aéreas a Iberia	NEU
username ayer me abrieron la maleta y me robaron 250€ en el vuelo IB3707 Napoles-Madrid tras obligarme a facturar. Habrá alguna cámara?	NEU
username ¿es posible cambiar la fecha de mi billete a través de su página web?	NEU
Llega el primer duelodemarcas de MarketingDirecto: Ryanair vs. easyJet - Nuevo año	NEU
Eso sí es descuento no como aquí que le ven la cara de pendejo al pueblo le suben el doble a todo y dicen q le baja...  url	N
Desde uno de mis lugares más frecuentes	P
Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey   url	P
Iberia abre una convocatoria para incorporar técnicos de mantenimiento  url  url	NEU
Es una vergüenza q cobreis las llamadas a precio d oro a quien intenta encontrar la maleta q vosotros habeis perdido. username 👎	N
username La verdad es que como usuario desespera. Pasa constantemente en los handlings fuera de España. Ya lo he not...  url	N
username imagino que debe ser por los Avios acumulados	P
En 2018	NEU
Los vuelos de iberia los hace level ?? revolución !! username  url	N
Que deli dejar de viajar en ryanair teamoturkish	N
Así fue el accidente del vuelo 5022 de Spanair	N
Muerte a Ryanair y su puta mierda de servicio. Una y no más. Que traten como ganado enfermo a sus putas madres.	N
La nueva política de equipajes de Ryanair entrará en vigor el próximo mes  url  url	NEU
Y es que no nos sorprende... Os contamos la caída en picado de Iberia en username  url 👎👎👎  url	N
username username username Yo tuve una experiencia pésima con username en julio	N
Yo no había nacido siquiera	N
El tráfico de Ryanair aumenta un 3% en diciembre hasta los 9	N
pasajero de Ryanair intenta bajar por el ala del avión cansado de esperar el aterrizaje Video  url vía username	N
username username Vamos a atacar a Vueling dónde más le duele; a la cartera. Animo a todo el mundo a pasarse a su...  url	P
username El problema es que no es algo que ocurre de forma esporádica sino más a menudo de lo que creéis. Creo que e...  url	N
username Alicante 👍🏼👍🏼👍🏼	P
username El costo que ponía al seleccionar los asientos era gratis. El costo final cero euros. Sólo al finalizar salía el precio. (1/)	N
username Enviado	N
username pero el gobierno fue muy rapido en entregarle las rutas a la low cost de iberia	NEU
Tourisme: Aérien: Iberia inaugure le lounge Velázquez &gt; Iberia--  url tourisme  url	P
✈️El personal de tierra de Iberia ha convocado 4 días de huelga antes de Nochebuena(21	N
Si pagas mil euros por el vuelo	N
ahora Ryanair seis horas de retraso para el vuelo de sevilla a barcelona Lamentable username	N
username coja usted mismo su maleta	N
username username username pero no le hagais caso.. este es gilipollas es muy conocido en coruña como jetas o by...  url	NEU
